track_id,track_name,audio_path,audio_relative_path,matrix_path,matrix_relative_path,num_windows,num_features,status
0kcF8qz4dhmKXrXcAdHoCi,Equatorial Pulse,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\20. Equatorial Pulse.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\20. Equatorial Pulse.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00753.npy,data\processed\phase2_feature_matrices\audio_00753.npy,146,30,created
5wn3Yn6qABKHC4UX61w4P6,Endless Horizon,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\21. Endless Horizon.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\21. Endless Horizon.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00754.npy,data\processed\phase2_feature_matrices\audio_00754.npy,131,30,created
7DVL2cNWqKHs4Pw0R60JKu,Aether,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\23. Aether.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\23. Aether.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00755.npy,data\processed\phase2_feature_matrices\audio_00755.npy,141,30,created
1lXvUNmsIY4Pc6Jzzit4rT,Quiet Life,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\24. Quiet Life.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\24. Quiet Life.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00756.npy,data\processed\phase2_feature_matrices\audio_00756.npy,132,30,created
0pfQoBHepc5zOplOhLDgSh,Lunar Waves,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\30. Lunar Waves.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\30. Lunar Waves.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00757.npy,data\processed\phase2_feature_matrices\audio_00757.npy,160,30,created
58muj8yjz6V4SUvPFWDQpD,Act Of Courtesy,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\31. Act Of Courtesy.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\31. Act Of Courtesy.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00758.npy,data\processed\phase2_feature_matrices\audio_00758.npy,143,30,created
5JwPU1V6ntfbFsLkrP8UUy,Moonlight,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\32. Moonlight.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\32. Moonlight.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00759.npy,data\processed\phase2_feature_matrices\audio_00759.npy,135,30,created
5aRP2RFKtIaZ5HcXOJddfP,Berlin,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\36. Berlin.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\36. Berlin.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00760.npy,data\processed\phase2_feature_matrices\audio_00760.npy,140,30,created
06MH21SjyQ0c5xaM8dc72J,Parallax,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\35. Parallax.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\35. Parallax.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00761.npy,data\processed\phase2_feature_matrices\audio_00761.npy,135,30,created
2tAXo2Ej9MHBqWpShZSsWw,Horizon Drift,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\38. Horizon Drift.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\38. Horizon Drift.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00762.npy,data\processed\phase2_feature_matrices\audio_00762.npy,142,30,created
3eJOUAHNk36uNoj6CkdMzD,Soft Breeze,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\39. Soft Breeze.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\39. Soft Breeze.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00763.npy,data\processed\phase2_feature_matrices\audio_00763.npy,148,30,created
5B4kEOgBhKxkKk7cLWFWTu,The Meadows,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\43. The Meadows.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\43. The Meadows.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00764.npy,data\processed\phase2_feature_matrices\audio_00764.npy,130,30,created
6TkaPL3umExUMvBbnjjDJr,Rewind,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\47. Rewind.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\47. Rewind.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00765.npy,data\processed\phase2_feature_matrices\audio_00765.npy,139,30,created
2901hknLKQF4DaLEHx0yUn,In the Fall,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\45. In the Fall.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\45. In the Fall.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00766.npy,data\processed\phase2_feature_matrices\audio_00766.npy,142,30,created
1SLoFm1ss9bO4QH1667q9c,Magnetic Stillness,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\49. Magnetic Stillness.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\49. Magnetic Stillness.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00767.npy,data\processed\phase2_feature_matrices\audio_00767.npy,136,30,created
2lAdNMHZPx6VP5C0SGzrGg,My Brand,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\51. My Brand.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\51. My Brand.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00768.npy,data\processed\phase2_feature_matrices\audio_00768.npy,130,30,created
4qwon6fjE46SvSkjBR7zdN,Near to Home,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\53. Near to Home.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\53. Near to Home.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00769.npy,data\processed\phase2_feature_matrices\audio_00769.npy,148,30,created
3OquRq3DnLS7MoD7vwrwd5,Io,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\57. Io.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\57. Io.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00770.npy,data\processed\phase2_feature_matrices\audio_00770.npy,170,30,created
7lXbhwS6BQdF9XmZKfewpS,Over Time,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\55. Over Time.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\55. Over Time.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00771.npy,data\processed\phase2_feature_matrices\audio_00771.npy,47,30,created
1rWt8zu8VkxpklMe3v9J4T,Highpoint,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\19. Highpoint.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\19. Highpoint.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00772.npy,data\processed\phase2_feature_matrices\audio_00772.npy,141,30,created
1bdhuAqjCW5JUcPQT5QiRS,Hollow Labyrinth of Light,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\63. Hollow Labyrinth of Light.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\63. Hollow Labyrinth of Light.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00773.npy,data\processed\phase2_feature_matrices\audio_00773.npy,133,30,created
2sn8vaJJaeNJHlx9ZvPYjW,Cloud Gradient,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\61. Cloud Gradient.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\61. Cloud Gradient.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00774.npy,data\processed\phase2_feature_matrices\audio_00774.npy,133,30,created
0j6xHdWh1gULXMvubQxhu3,Tidemarks,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\64. Tidemarks.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\64. Tidemarks.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00775.npy,data\processed\phase2_feature_matrices\audio_00775.npy,127,30,created
7oY3SSX242tiAIp064SYQJ,Syrah,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\66. Syrah.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\66. Syrah.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00776.npy,data\processed\phase2_feature_matrices\audio_00776.npy,137,30,created
0pjxnvvtDYM9YPc5LnYwDL,Shattered,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\67. Shattered.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\67. Shattered.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00777.npy,data\processed\phase2_feature_matrices\audio_00777.npy,133,30,created
5KozKBGrvgLyxEDRb8VBHj,Long Distance,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\68. Long Distance.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\68. Long Distance.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00778.npy,data\processed\phase2_feature_matrices\audio_00778.npy,150,30,created
79Ku4Dwjn2UNHHoU9azKmS,Life as,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\65. Life as.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\65. Life as.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00779.npy,data\processed\phase2_feature_matrices\audio_00779.npy,117,30,created
7IP014afPrQmohDNI8fLTE,Zenline,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\69. Zenline.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\69. Zenline.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00780.npy,data\processed\phase2_feature_matrices\audio_00780.npy,158,30,created
0tYU71tIRF49B4i0qxU5v7,Daylight,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\70. Daylight.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\70. Daylight.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00781.npy,data\processed\phase2_feature_matrices\audio_00781.npy,145,30,created
7gnrkGpHEeZCF4nFuXT3Y8,Celeste,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\71. Celeste.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\71. Celeste.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00782.npy,data\processed\phase2_feature_matrices\audio_00782.npy,1288,30,created
0tCdzYvMne3CixunpEmPNT,foresight,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\72. foresight.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\72. foresight.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00783.npy,data\processed\phase2_feature_matrices\audio_00783.npy,127,30,created
28KDvEZetUbNEULIQREIgt,Cirrus,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\73. Cirrus.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\73. Cirrus.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00784.npy,data\processed\phase2_feature_matrices\audio_00784.npy,152,30,created
6Cxbnsbj9SdlQN6nropxVU,Sunrise,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\74. Sunrise.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\74. Sunrise.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00785.npy,data\processed\phase2_feature_matrices\audio_00785.npy,157,30,created
2fux83cwNIZJCKbS3MlFX9,Atmosphere,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\75. Atmosphere.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\75. Atmosphere.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00786.npy,data\processed\phase2_feature_matrices\audio_00786.npy,143,30,created
75pMP3L6TWt6SGUI5emumo,Quiet Axis,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\76. Quiet Axis.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\76. Quiet Axis.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00787.npy,data\processed\phase2_feature_matrices\audio_00787.npy,129,30,created
5juvEWHNyQR3oGwNTdtxVp,hollow river,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\77. hollow river.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\77. hollow river.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00788.npy,data\processed\phase2_feature_matrices\audio_00788.npy,151,30,created
4B6Nriqk08YIv2qQl5f9Cn,Silk Tone,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\78. Silk Tone.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\78. Silk Tone.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00789.npy,data\processed\phase2_feature_matrices\audio_00789.npy,164,30,created
3i1iDKolaDyxKw5Y9NKlUR,Gravity,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\79. Gravity.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\79. Gravity.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00790.npy,data\processed\phase2_feature_matrices\audio_00790.npy,136,30,created
4zbjAvkI6oKXRDG7tsZAQa,The Long Road,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\80. The Long Road.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\80. The Long Road.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00791.npy,data\processed\phase2_feature_matrices\audio_00791.npy,161,30,created
5eRbsYumIcUOohDOYQHVlu,Hopeful Future,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\83. Hopeful Future.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\83. Hopeful Future.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00792.npy,data\processed\phase2_feature_matrices\audio_00792.npy,140,30,created
1ud6SDvC5yfDgeoHEtc5ev,Otherworld,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\84. Otherworld.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\84. Otherworld.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00793.npy,data\processed\phase2_feature_matrices\audio_00793.npy,141,30,created
2gSg4P9f2UW8MQNyUHJuUh,Andromeda,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\86. Andromeda.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\86. Andromeda.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00794.npy,data\processed\phase2_feature_matrices\audio_00794.npy,135,30,created
2M3rMBjHYr5ilKn9znyfMd,Startrail,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\87. Startrail.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\87. Startrail.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00795.npy,data\processed\phase2_feature_matrices\audio_00795.npy,128,30,created
5EeQp151LyR5r9ZORe5oEy,Driftwood,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\88. Driftwood.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\88. Driftwood.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00796.npy,data\processed\phase2_feature_matrices\audio_00796.npy,245,30,created
4eeuYnDJ5XlzgVYs2FGhbl,Endless Radiance,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\89. Endless Radiance.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\89. Endless Radiance.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00797.npy,data\processed\phase2_feature_matrices\audio_00797.npy,152,30,created
0TJqC7lwtlua6pLN9FgF0L,Liquid Light,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\90. Liquid Light.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\90. Liquid Light.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00798.npy,data\processed\phase2_feature_matrices\audio_00798.npy,152,30,created
2PO5LrGt9ASfsPluDQ58PT,Connect the Dots,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\91. Connect the Dots.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\91. Connect the Dots.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00799.npy,data\processed\phase2_feature_matrices\audio_00799.npy,142,30,created
7iY4QyIzgk0C1UWGQeAGWG,Fool Me Twice,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\92. Fool Me Twice.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\92. Fool Me Twice.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00800.npy,data\processed\phase2_feature_matrices\audio_00800.npy,137,30,created
4hLmBBk9FwwNZRbBmWGSrV,Still Familiar,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\93. Still Familiar.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\93. Still Familiar.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00801.npy,data\processed\phase2_feature_matrices\audio_00801.npy,161,30,created
5xBCuOtpJML24VN7FQJ5Kk,When We Fall,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\94. When We Fall.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\94. When We Fall.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00802.npy,data\processed\phase2_feature_matrices\audio_00802.npy,135,30,created
0R3nhKQ5OpdALI3HNp6AQ4,Release,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\95. Release.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\95. Release.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00803.npy,data\processed\phase2_feature_matrices\audio_00803.npy,138,30,created
3r1sSvC4miDrE3AvDGGsXA,Nebula,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\96. Nebula.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\96. Nebula.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00804.npy,data\processed\phase2_feature_matrices\audio_00804.npy,136,30,created
4Cxne7qIadWVsVZ5iZtQx4,Seasons,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\97. Seasons.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\97. Seasons.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00805.npy,data\processed\phase2_feature_matrices\audio_00805.npy,144,30,created
1dsgq1x5u53Q2BXqpKDYGy,Activate the Brain,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\8. Activate the Brain.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\8. Activate the Brain.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00806.npy,data\processed\phase2_feature_matrices\audio_00806.npy,5421,30,created
0yWdsh6IFF3UnHsAG7eHyh,40 Hz Meditation for Relaxation (Gamma Waves),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\18. 40 Hz Meditation for Relaxation (Gamma Waves).mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\18. 40 Hz Meditation for Relaxation (Gamma Waves).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00807.npy,data\processed\phase2_feature_matrices\audio_00807.npy,221,30,created
6kbOkrIAR4iLuNcNbh3cte,639 Hz Love & Harmony,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\57. 639 Hz Love & Harmony.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\57. 639 Hz Love & Harmony.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00808.npy,data\processed\phase2_feature_matrices\audio_00808.npy,4272,30,created
5NFfqwco1KEd4IgHAR43KI,639 Hz Heal Heart Chakra,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\66. 639 Hz Heal Heart Chakra.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\66. 639 Hz Heal Heart Chakra.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00809.npy,data\processed\phase2_feature_matrices\audio_00809.npy,224,30,created
3XJ3MSfk8jMx7RvqryAJln,639 Hz Heart Chakra,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\69. 639 Hz Heart Chakra.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus Study Music\69. 639 Hz Heart Chakra.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00810.npy,data\processed\phase2_feature_matrices\audio_00810.npy,224,30,created
