Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:66Y9uZjVJ4gUK63raFftgX,"For Frédéric (After Nocturne No. 20 in C-Sharp Minor, KK IVa/16)","A Quiet Tribute","Adrien de la Salle;Frédéric Chopin",2025-06-20,248000,35,false,htwp48du5dgrsqs76p588z6gk,2025-06-19T21:19:22Z,"classical piano,classical","Moderna Records",0.336,0.0392,1,-29.122,0,0.0554,0.989,0.933,0.136,0.121,171.727,3
spotify:track:2GwouSa7p0dIR3yWAmH9cz,"Lysning","Lysning","Ole-Bjørn Talstad",2022-03-11,148720,46,false,htwp48du5dgrsqs76p588z6gk,2022-03-11T20:50:43Z,"","Moderna Records",0.249,0.013,8,-31.314,1,0.0401,0.985,0.916,0.115,0.078,173.583,4
spotify:track:7DDIm4sSWlhqL9bYnDETSF,"Flutter","Flutter","Barry Hudson-Taylor",2026-03-20,202164,42,false,htwp48du5dgrsqs76p588z6gk,2026-03-22T19:28:49Z,"","Moderna Records",0.397,0.0104,0,-31.019,1,0.0495,0.994,0.895,0.0712,0.158,118.509,3
spotify:track:62noP73RB9QSTCBH11rItK,"Wings","Bright Piano Pieces","Rasmus H Thomsen",2026-03-06,116724,44,false,htwp48du5dgrsqs76p588z6gk,2026-03-08T23:16:05Z,"hymns","Rasmus H Thomsen",0.472,0.175,2,-25.48,1,0.0398,0.993,0.91,0.0797,0.423,105.669,4
spotify:track:6j1Pdp1Rd3W0lGvnMzw5wu,"minn.YUTE","minn.YUTE","Ben Laver",2026-02-27,196142,36,false,htwp48du5dgrsqs76p588z6gk,2026-03-03T12:45:17Z,"","uncrumpled records",0.273,0.0645,11,-30.945,1,0.0377,0.982,0.869,0.106,0.0673,128.219,4
spotify:track:52RHI3Ve3bTyiyGEKikTY0,"Te Hau","Te Hau","Justus Rümenapp",2026-03-20,149105,36,false,htwp48du5dgrsqs76p588z6gk,2026-03-22T19:10:50Z,"","Justus Rümenapp",0.407,0.0225,2,-25.16,0,0.0406,0.991,0.951,0.108,0.249,131.801,4
spotify:track:6lf1TcycJdjWKmhoJFbfvX,"Abundance","Abundance","Christopher Galovan",2025-05-02,142374,41,false,htwp48du5dgrsqs76p588z6gk,2026-01-31T03:38:48Z,"","Christopher Galovan",0.514,0.0186,0,-29.158,1,0.0518,0.995,0.961,0.131,0.196,116.868,4
spotify:track:5qq9ZdOOoHvW2vuALaAunZ,"Lumen","Lumen","Jacob David;Elliott Jack Sansom",2025-11-14,213250,42,false,htwp48du5dgrsqs76p588z6gk,2026-03-05T21:57:03Z,"neoclassical","Moderna Records",0.321,0.0347,7,-29.89,0,0.043,0.968,0.912,0.111,0.115,124.5,4
spotify:track:6A8yznQhYfSWauR7QQseCt,"Bloom","Bloom","Jozef De Schutter",2025-04-25,169109,33,false,htwp48du5dgrsqs76p588z6gk,2025-05-02T03:56:31Z,"","Moderna Records",0.369,0.0513,8,-25.638,1,0.0366,0.992,0.944,0.106,0.136,97.192,4
spotify:track:0l5H7uWAEymqGqlte9a34m,"Opening Serenade","Opening Serenade","Elliott Jack Sansom",2025-01-10,200093,39,false,htwp48du5dgrsqs76p588z6gk,2025-01-10T22:32:25Z,"","Decca (UMO) (Classics)",0.499,0.0283,6,-29.684,0,0.0324,0.993,0.909,0.107,0.166,135.76,4
spotify:track:2vu73sGgK47JU5Y3i0btYs,"Hope","Bright Piano Pieces","Rasmus H Thomsen",2026-03-06,94963,43,false,htwp48du5dgrsqs76p588z6gk,2026-03-08T23:19:12Z,"hymns","Rasmus H Thomsen",0.387,0.164,7,-23.028,0,0.0385,0.99,0.949,0.104,0.341,145.847,4
spotify:track:0ug9W5RHEP8YlAnqLArYCc,"La Vallée du Vent","Piano Comfort","Adrien de la Salle",2024-02-19,141000,33,false,htwp48du5dgrsqs76p588z6gk,2024-02-21T18:42:06Z,"","Tapioca",0.442,0.062,2,-25.191,1,0.0391,0.994,0.909,0.0752,0.0686,65.273,4
spotify:track:1VM17W9A2KqbWPxltUJRba,"Reunion","Reunion","Kaela Black",2026-03-06,120592,50,false,htwp48du5dgrsqs76p588z6gk,2026-03-06T19:14:19Z,"","Marenta Music",0.382,0.0203,4,-30.03,1,0.0523,0.995,0.965,0.101,0.385,91.342,4
spotify:track:4rlorWDmvzDcfVDXgugCzL,"equilibrium","equilibrium","Holly Jones",2025-05-16,193478,35,false,htwp48du5dgrsqs76p588z6gk,2025-05-17T16:24:58Z,"","Aemeralds GmbH",0.246,0.0143,10,-26.544,0,0.0422,0.988,0.913,0.0908,0.152,73.033,4
spotify:track:1xoWw4B1aV9pR2bReWrMDH,"Le Berry","Le Berry","Jordi Forniés",2021-05-12,173792,38,false,htwp48du5dgrsqs76p588z6gk,2025-08-27T02:25:35Z,"neoclassical","Modern Classical X",0.335,0.0232,5,-28.736,0,0.0437,0.992,0.948,0.0956,0.12,141.905,3
spotify:track:53QAbzVYrLhVF1ey819Pe6,"Les galeries","Le piano et le torrent","Viviane Audet",2025-01-31,342546,43,false,htwp48du5dgrsqs76p588z6gk,2025-08-01T21:52:18Z,"","L-A be",0.233,0.0561,7,-21.569,0,0.045,0.978,0.885,0.108,0.0883,68.413,4
spotify:track:72a7BreUstd8JSHbPyMr0d,"Once","Classical Soul Vol. 1","Alexis Ffrench",2024-09-27,125984,56,false,htwp48du5dgrsqs76p588z6gk,2024-10-15T22:08:43Z,"neoclassical","Sony Classical",0.338,0.00887,8,-32.602,1,0.0459,0.994,0.957,0.109,0.114,113.173,4
spotify:track:1zSkz3i3ztgbiSsAklvlpG,"Abysse (revisited by Tom Kristiaan)","Abysse (revisited by Tom Kristiaan)","Adrien de la Salle;Tom Kristiaan",2024-12-06,214394,40,false,htwp48du5dgrsqs76p588z6gk,2024-12-06T05:16:05Z,"","Adrien de la Salle and Tom Kristiaan",0.444,0.0432,11,-26.257,0,0.0474,0.995,0.934,0.104,0.188,114.962,3
spotify:track:1zZ1vehru4ni9VVtTpuqbp,"People are waiting","Ventspils Visit","Marius Nitzbon",2025-01-03,204000,37,false,htwp48du5dgrsqs76p588z6gk,2025-01-17T21:15:39Z,"neoclassical","Walters Garage",0.312,0.00882,10,-30.809,0,0.0471,0.991,0.866,0.0818,0.216,66.894,3
spotify:track:1fy90kL8IU6ENBQBFlRN4z,"In Time - Morning Take","In Time (Morning Take)","Annelie",2026-01-09,171552,31,false,htwp48du5dgrsqs76p588z6gk,2026-01-13T13:07:31Z,"neoclassical","Télès Music",0.265,0.0382,2,-29.48,0,0.0384,0.989,0.914,0.106,0.306,183.536,3
spotify:track:17lHQ4Vp2kNLcmJyTqGiNp,"Blue","Blue","Dustin O'Halloran",2025-10-07,185946,35,false,htwp48du5dgrsqs76p588z6gk,2025-10-10T22:16:04Z,"neoclassical,contemporary classical,minimalism","Splinter Records",0.268,0.0844,8,-24.445,1,0.0388,0.982,0.906,0.0898,0.0885,146.398,3
spotify:track:3f7iXeUCto5q735YBOBBzf,"mobius","mobius","Martin Martyn;Hideyuki Hashimoto",2026-01-24,160500,35,false,htwp48du5dgrsqs76p588z6gk,2026-01-30T06:04:44Z,"neoclassical,japanese classical","si - ki",0.234,0.0275,3,-34.842,1,0.0512,0.978,0.898,0.104,0.145,69.586,4
spotify:track:5rEGTcnrt1bkknrMuQf1Bo,"For Felix (After Violin Concerto in E Minor, Op. 64: I. Allegro molto appassionato)","For Felix (After Violin Concerto in E Minor, Op. 64: I. Allegro molto appassionato)","Adrien de la Salle;Felix Mendelssohn",2025-05-02,161904,33,false,htwp48du5dgrsqs76p588z6gk,2025-05-02T03:14:09Z,"chamber music,classical,classical piano,choral","Moderna Records",0.445,0.0184,4,-28.392,0,0.0441,0.994,0.905,0.129,0.256,115.169,4
spotify:track:6Gl2gbBnY9iqx2QwhDMuf6,"Despondence","Despondence","Elias Braun;Astrid Sky",2026-01-30,98225,39,false,htwp48du5dgrsqs76p588z6gk,2026-01-30T21:04:56Z,"","Sloppy Paws Records",0.256,0.0883,11,-26.172,0,0.0391,0.993,0.935,0.106,0.18,73.315,3
spotify:track:3XqqZrE2MYhoy00mikShfI,"The Spaces Between","The Spaces Between","Vivian Roost",2025-06-06,192028,40,false,htwp48du5dgrsqs76p588z6gk,2025-06-06T20:03:30Z,"classical piano","Pianoramix",0.335,0.132,2,-18.744,0,0.0371,0.926,0.917,0.112,0.244,165.896,3
spotify:track:1b2nrwUSqVPuamGbTRKIkw,"Moonlight Sonata: Beethoven Reimagined - Felt Piano Version","Moonlight Sonata: Beethoven Reimagined (Felt Piano Version)","Jordane Tumarinson",2025-12-18,188996,38,false,htwp48du5dgrsqs76p588z6gk,2026-01-09T23:44:08Z,"neoclassical","Naive",0.392,0.0386,11,-26.329,0,0.0372,0.994,0.92,0.174,0.175,69.03,4
spotify:track:2Tfr41ntUcxfRys9DMQ0Ro,"Ascending","Ascending","Familiaris;John Vegard Schow;Magnus Murel",2023-03-10,161583,36,false,htwp48du5dgrsqs76p588z6gk,2023-03-14T21:40:54Z,"space music","schow.org",0.371,0.0468,0,-27.777,0,0.0382,0.995,0.892,0.129,0.14,129.603,4
spotify:track:0eSuFLQBYy7wjG1loM2nOc,"Murmures","Impressions","Adrien de la Salle",2024-08-09,134500,0,false,htwp48du5dgrsqs76p588z6gk,2024-08-08T22:24:28Z,"","Aemeralds GmbH",0.478,0.0227,4,-25.48,1,0.0631,0.994,0.95,0.0821,0.472,124.695,4
spotify:track:4x0qIEm0FafoHZ6y3kVbgl,"Warmness","Warmness","Alexei Surovykh",2025-07-10,115822,42,false,htwp48du5dgrsqs76p588z6gk,2025-07-16T20:26:22Z,"","Alexei Surovykh",0.185,0.013,5,-29.153,1,0.0407,0.99,0.871,0.112,0.129,181.48,3
spotify:track:3ezgVb2AeRxCuOt1USBCbp,"The Stream","The Stream","Ben Crosland",2023-02-17,168000,35,false,htwp48du5dgrsqs76p588z6gk,2025-10-15T03:43:22Z,"","Blue Spiral Records",0.396,0.0689,8,-22.64,1,0.0461,0.985,0.914,0.107,0.0377,114.514,4
spotify:track:3z4QG3QzCPKn98Qnp6cFwr,"A Life of Bittersweet","Madame Pirouette","Yanson",2025-10-17,189767,38,false,htwp48du5dgrsqs76p588z6gk,2025-10-24T02:10:09Z,"","Andante Piano",0.291,0.0285,5,-27.143,1,0.0382,0.995,0.929,0.0899,0.0541,74.132,4
spotify:track:0ACcJ05Y6tMsluIzRrgrkj,"Colours","Colours","Dientes de León",2026-03-06,138000,50,false,htwp48du5dgrsqs76p588z6gk,2026-03-09T00:16:26Z,"","Dientes de León",0.554,0.0101,6,-31.47,0,0.0437,0.995,0.945,0.098,0.553,76.5,4
spotify:track:4zcKyIY2Y5RQds4AJg1HQD,"Nocturne, Op.16","Towards The Infinity Of The Sea","W CELLO",2022-11-18,214250,28,false,htwp48du5dgrsqs76p588z6gk,2026-01-31T16:26:38Z,"","W Music Records",0.283,0.0649,10,-16.705,1,0.0361,0.992,0.87,0.0829,0.176,101.958,4
spotify:track:1d90rfN1uJjxcV4dOYXq9d,"Élégie","Impressions","Adrien de la Salle",2024-08-09,122750,0,false,htwp48du5dgrsqs76p588z6gk,2024-08-08T22:24:28Z,"","Aemeralds GmbH",0.259,0.0678,4,-25.439,0,0.0456,0.987,0.889,0.117,0.486,181.971,4
spotify:track:0kdLwKdb2rYq1WG8ASXllm,"Noam","A Comfort Place","Lennart Altgenug",2024-08-26,98156,28,false,htwp48du5dgrsqs76p588z6gk,2024-08-27T13:15:16Z,"neoclassical","Tapioca",0.509,0.03,6,-25.511,0,0.0475,0.992,0.904,0.1,0.079,64.695,3
spotify:track:7E5wR2cxjUNzKVr5Qp7HJi,"Nothing Else","Nothing Else","Christopher Galovan",2025-08-15,337279,34,false,htwp48du5dgrsqs76p588z6gk,2026-01-31T03:37:34Z,"","Christopher Galovan Music",0.109,0.124,5,-18.531,1,0.037,0.966,0.905,0.126,0.0979,56.24,4
spotify:track:65kQaNJjZhChnsIt7YQ9lw,"Aria","Aria","Luis Berra",2025-09-12,134728,29,false,htwp48du5dgrsqs76p588z6gk,2025-09-13T17:18:13Z,"neoclassical","Neue Meister",0.339,0.151,3,-22.934,1,0.0386,0.98,0.922,0.115,0.145,110.717,4
spotify:track:168mtDM5ovzsaR866g4WOI,"Umbrellas","Umbrellas","Koshun Nakao",2024-02-02,204800,0,false,htwp48du5dgrsqs76p588z6gk,2024-02-16T03:43:59Z,"","Aemeralds GmbH",0.324,0.0495,7,-32.12,1,0.0381,0.992,0.908,0.101,0.114,113.815,3
spotify:track:2QjcsCdWsBU0eCbWyVDHBp,"Hesitations","Hesitations","Adrien de la Salle;Francois Mathian",2025-09-12,278000,31,false,htwp48du5dgrsqs76p588z6gk,2025-09-12T04:03:32Z,"neoclassical,electronic classical","Adrien de la Salle and Francois Mathian",0.0862,0.107,6,-20.901,1,0.0489,0.949,0.92,0.111,0.0697,80.523,1
spotify:track:748i6jdjm521pJYZ6meNkA,"Softly, We Begin","Softly, We Begin","Kaela Black",2026-01-09,121651,42,false,htwp48du5dgrsqs76p588z6gk,2026-01-31T03:16:09Z,"","Marenta Music",0.431,0.025,11,-30.48,1,0.0481,0.994,0.946,0.1,0.427,77.73,4
spotify:track:0M99oHV6ELut96YDBTw5W5,"Poetry Without Words","Poetry Without Words","Richard Goldsworthy",2025-11-07,216969,43,false,htwp48du5dgrsqs76p588z6gk,2025-11-08T19:29:40Z,"","Richard Goldsworthy",0.285,0.035,0,-20.654,1,0.0469,0.988,0.948,0.102,0.183,74.313,4
spotify:track:1zCqe4ksicudrjdHcj6N5Y,"Lifted From Loneliness","Measured Moments","Rik Emmett;Alan Shoesmith",2025-11-14,159038,31,false,htwp48du5dgrsqs76p588z6gk,2025-11-15T17:55:13Z,"","Rockit Sounds Inc.",0.739,0.161,9,-14.558,0,0.0543,0.972,0.862,0.0966,0.206,144.088,3
spotify:track:4L4dZvBvgPKJDanesGHAJo,"Murmurioù, Op. 16","Murmurioù, Op. 16","Henri de Quengo",2026-03-27,172107,40,false,htwp48du5dgrsqs76p588z6gk,2026-03-28T15:39:02Z,"","ad21",0.425,0.0305,1,-25.449,0,0.0305,0.985,0.912,0.0942,0.36,66.602,4
spotify:track:0TL6ltHxhuh1LBgcABJ7Ja,"Gossamer","Gossamer","Kristian Kamp",2025-10-03,159000,27,false,htwp48du5dgrsqs76p588z6gk,2025-10-06T22:56:40Z,"","ExoPAC Recordings",0.394,0.0258,11,-30.845,1,0.0342,0.995,0.874,0.0912,0.304,78.918,4
spotify:track:7bWHH83FZ2Mk0lJkG7WynM,"Pure Hearts","Pure Hearts","Adrien de la Salle;Francois Mathian",2025-08-15,280000,34,false,htwp48du5dgrsqs76p588z6gk,2025-08-15T03:15:41Z,"neoclassical,electronic classical","Adrien de la Salle and Francois Mathian",0.132,0.14,2,-16.854,1,0.0382,0.981,0.894,0.105,0.126,81.599,4
spotify:track:1KHsiSUsPFk6MP81URBBGB,"Eternal","Bright Piano Pieces","Rasmus H Thomsen",2026-03-06,127605,41,false,htwp48du5dgrsqs76p588z6gk,2026-03-08T23:19:53Z,"hymns","Rasmus H Thomsen",0.361,0.243,8,-22.011,0,0.0479,0.99,0.953,0.094,0.31,156.165,3
spotify:track:5cnC6x1Kwi1zCUIqR78fXs,"Autumn","Autumn","Højsgaard",2025-08-22,146072,37,false,htwp48du5dgrsqs76p588z6gk,2025-08-28T23:14:35Z,"","Rasmusic",0.454,0.149,3,-25.364,1,0.0404,0.988,0.908,0.108,0.121,118.946,4
spotify:track:4vPX19GNpem968DxDNE7pq,"Floating Leaves","Getting Closer","Nicholas Bamberger",2024-04-19,166736,0,false,htwp48du5dgrsqs76p588z6gk,2024-04-20T01:04:38Z,"","Aemeralds GmbH",0.299,0.115,7,-28.248,0,0.0345,0.983,0.915,0.103,0.308,140.245,4
spotify:track:7oBEBYzWFK3ZnmjGhOzFuq,"Degas","Gallery","Jürg Kindle",2026-03-20,160733,36,false,htwp48du5dgrsqs76p588z6gk,2026-03-22T18:43:48Z,"celtic","Florecilla Records",0.334,0.137,0,-17.8,1,0.0409,0.987,0.953,0.103,0.145,106.019,5
spotify:track:6jBLBji3fLsnXTlc6QkUeu,"Lost","Lost","Samuel Blackwood",2026-01-30,97878,29,false,htwp48du5dgrsqs76p588z6gk,2026-01-31T03:57:15Z,"","Nordic Euphony Records",0.416,0.0439,3,-28.716,1,0.049,0.993,0.922,0.118,0.268,141.505,4
spotify:track:7KsxXTlQjCpnLgdLE4i6tC,"There's Always Tomorrow","Sketches of the Soul","Adrien de la Salle;Francois Mathian",2025-11-07,309000,33,false,htwp48du5dgrsqs76p588z6gk,2025-11-07T05:53:35Z,"neoclassical,electronic classical","Adrien de la Salle and Francois Mathian",0.149,0.0883,2,-19.514,1,0.041,0.969,0.908,0.129,0.0521,82.227,4
spotify:track:0WP54VZgXs9fuYeu85c9Pd,"Across Frozen Lakes","Across Frozen Lakes","Winston Church;Denis Turbide",2026-03-06,142251,45,false,htwp48du5dgrsqs76p588z6gk,2026-03-09T00:21:43Z,"","Sloppy Paws Records",0.423,0.0804,4,-20.165,0,0.0605,0.993,0.946,0.109,0.228,66.927,3
spotify:track:3tjqcSr7WT05PdYgaWv0I8,"Woven in Time","The Spaces Between","Vivian Roost",2025-06-27,238211,0,false,htwp48du5dgrsqs76p588z6gk,2025-06-27T21:31:00Z,"classical piano","Pianoramix",0.421,0.112,7,-26.429,1,0.0342,0.977,0.95,0.0912,0.196,98.593,4
spotify:track:2AfEfMk7jGjNzFmw9xbfIs,"Waltz in F Minor","Waltz in F Minor","Joe Alexander Shepherd",2025-05-16,129000,31,false,htwp48du5dgrsqs76p588z6gk,2025-06-06T21:52:35Z,"","Nettwerk Music Group",0.539,0.122,5,-22.085,0,0.0418,0.978,0.953,0.0849,0.426,127.726,3
spotify:track:78xaeXOYoCrzFgH2sHU9f9,"Vintage Waltz","Vintage Waltz","A. Blomqvist",2025-08-22,141432,30,false,htwp48du5dgrsqs76p588z6gk,2025-10-15T03:28:58Z,"","Nordic Classical Records",0.366,0.0706,7,-26.452,0,0.0429,0.99,0.896,0.115,0.0355,68.636,4
spotify:track:5RqKo9P4DLA0bVyY70cWkr,"saman","re:member","Ólafur Arnalds",2018-08-24,131923,64,false,htwp48du5dgrsqs76p588z6gk,2021-11-27T19:46:47Z,"neoclassical,contemporary classical,minimalism","Decca Music Group Ltd.",0.583,0.0238,0,-32.244,0,0.0369,0.994,0.847,0.103,0.426,108.74,4
spotify:track:1lHZ4VHhHDzu4ZbzxIiW5K,"Way of an Angel (Felted Piano)","Tranquil Moments - Felted Piano for Mellow Evenings","Steven C",2025-11-12,192796,30,false,htwp48du5dgrsqs76p588z6gk,2026-03-26T21:35:21Z,"","Shamrock-n-Roll, Inc.",0.386,0.103,6,-21.481,0,0.0391,0.989,0.935,0.137,0.156,80.26,4
spotify:track:0MDGJK5Yk41jv5Om5Cgi8z,"Regrets (revisited by Adrien de la Salle)","Regrets (revisited by Adrien de la Salle)","Tom Kristiaan;Adrien de la Salle",2025-01-10,228935,40,false,htwp48du5dgrsqs76p588z6gk,2025-01-09T16:38:34Z,"","Tom Kristiaan and Adrien de la Salle",0.437,0.0332,2,-27.656,1,0.0527,0.994,0.933,0.0813,0.248,125.854,4
spotify:track:3pCz92uwkT8LLNcLmoif64,"Finding Gratitude","Finding Gratitude","Cameron Segal",2025-11-28,266000,39,false,htwp48du5dgrsqs76p588z6gk,2025-11-29T20:22:50Z,"","Deutsche Grammophon (DG)",0.483,0.0804,3,-28.57,1,0.0365,0.977,0.937,0.107,0.182,99.797,3
spotify:track:2Vg4ixMU7OJAfFR4tLMnvN,"a new romance","Néo-Romance","Alexandra Streliski",2023-03-31,190232,0,false,htwp48du5dgrsqs76p588z6gk,2023-03-31T20:23:21Z,"neoclassical","Secret City Records",0.39,0.0429,3,-27.186,1,0.0371,0.966,0.9,0.111,0.116,100.681,4
spotify:track:0BLCfw14JBsIleyK6XzA4h,"Anhelo","Anhelo","Franco Robert",2022-09-23,195214,24,false,htwp48du5dgrsqs76p588z6gk,2026-03-07T13:38:12Z,"","Bigo and Twigetti",0.135,0.175,5,-16.882,0,0.0359,0.958,0.95,0.112,0.235,168.017,4
spotify:track:1uBb2nYiZAbH0xHxvkgAg8,"This Little Life","This Little Life","Yanson",2025-03-17,129765,36,false,htwp48du5dgrsqs76p588z6gk,2025-04-16T17:26:23Z,"","Yanson",0.485,0.0239,5,-23.027,0,0.0701,0.983,0.954,0.115,0.0475,176.106,3
spotify:track:3n5hRpmvNxhSgMEW84AHn2,"Le poids du silence","Nocturnes","Elias Vale",2025-10-17,92000,28,false,htwp48du5dgrsqs76p588z6gk,2025-10-18T17:39:23Z,"","Nordic Classical Records",0.438,0.012,3,-18.997,0,0.0455,0.965,0.894,0.1,0.165,71.573,3
spotify:track:4ek53waPo7nt7svntdywAR,"For Gabriel (After Pavane, Op. 50)","A Quiet Tribute","Adrien de la Salle;Gabriel Fauré",2025-06-20,249857,24,false,htwp48du5dgrsqs76p588z6gk,2025-06-19T21:20:05Z,"classical,impressionism","Moderna Records",0.381,0.0574,2,-21.8,1,0.0344,0.977,0.849,0.105,0.161,140.112,4
spotify:track:3SwZQDy2fBvsZdg6n0kxoW,"Une barque solitaire","Escales Éphémères","Oscar Kowalski",2025-10-31,127423,44,false,htwp48du5dgrsqs76p588z6gk,2025-11-07T22:47:36Z,"neoclassical","enjou",0.524,0.0231,9,-25.418,0,0.0596,0.994,0.926,0.115,0.173,49.571,5
