Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2LYeOtjaSZhBvMEyvVjxYT,"Yedemaina Sakhi","Vikramasimha (Original Motion Picture Soundtrack)","A.R. Rahman;Unnikrishnan",2014-03-11,237746,61,false,,2025-12-09T09:58:34Z,"tamil pop,kollywood,bollywood,sufi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.621,0.416,9,-13.467,1,0.0374,0.0761,0,0.0787,0.461,119.955,3
spotify:track:1zCeOGmTH9ZCEe1sLoTiNr,"Hello Hello","Dhada","Devi Sri Prasad;Nikhil D'Souza;Neha Bhasin",2011-07-22,248595,51,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance,bollywood,hindi pop,hindi indie,indian indie","Aditya Music (India) Pvt Ltd",0.739,0.631,5,-4.725,0,0.0929,0.242,0.00000327,0.0806,0.927,76.131,4
spotify:track:4dSs0v5rU0KCoZkSiuWZvl,"Nidhare Kala","Surya S/o Krishnan (Original Motion Picture Soundtrack)","Harris Jayaraj;Sudha Ragunathan",2008-10-31,322040,53,false,,2023-08-11T10:57:05Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,devotional","Sony Music Entertainment India Pvt. Ltd.",0.752,0.487,4,-8.07,0,0.0307,0.803,0.00191,0.237,0.567,115.987,4
spotify:track:43xyHkmftrAmEKhWl3GYIv,"Idhe Idhe","Hi Nanna","Hesham Abdul Wahab",2023-12-13,215175,54,false,,2023-12-15T09:08:18Z,"mollywood,malayalam pop,tollywood,telugu pop","T-Series",0.236,0.237,5,-10.822,0,0.0313,0.894,0,0.114,0.335,76.445,1
spotify:track:2CMAiXfdBTGKNXHSmdhGUm,"Nee Kanti Lo Na - From ""Hey Balwanth""","Hey Balwanth (Original Motion Picture Soundtrack)","Vivek Sagar;Krishna Kanth",2026-02-19,244010,40,false,,2026-02-20T08:00:26Z,"tollywood,telugu pop","Zee Music Company",0.494,0.453,7,-10.06,1,0.0258,0.377,0.000616,0.0996,0.218,94.539,1
spotify:track:70Uny8JGDzneSOXw4uBciB,"Thelusa Manasa (From ""Criminal"")","90's Golden Hits S.P.Balasubramanyam & K.S.Chitra","S. P. Balasubrahmanyam;K. S. Chithra;Seetharama Shastry",2025-04-12,372114,51,false,,2023-07-18T04:50:15Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood,malayalam pop,mollywood","Aananda Audio Video",0.539,0.551,9,-5.389,0,0.0283,0.704,0.0023,0.129,0.523,185.957,4
spotify:track:4wyH79ssNezGR59geMIRdw,"Ammaadi","Hi Nanna","Shakthisree Gopalan;Kala Bhairava",2023-12-13,219018,59,false,,2023-12-15T09:08:18Z,"tamil pop,kollywood,tollywood,telugu pop","T-Series",0.544,0.54,11,-7.606,1,0.0519,0.57,0,0.121,0.427,173.865,4
spotify:track:1xbZ2No4vTyvc5sVcW4T9Q,"Nuvve Nuvve","Kick 2","Jonita Gandhi;Thaman S",2015-05-08,253231,54,false,,2023-07-18T04:50:15Z,"bollywood,tamil pop,kollywood,hindi pop,desi,tamil dance,tollywood,telugu pop,kannada pop","Times Music",0.6,0.459,1,-12.298,0,0.0686,0.863,0.207,0.142,0.326,168.049,4
spotify:track:7LaQ58wuVdHDOgCbnyexBL,"Mandaara","Bhaagamathie","Shreya Ghoshal",2018-01-01,289030,57,false,,2023-07-18T04:50:15Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Saregama",0.56,0.602,3,-7.859,1,0.0428,0.489,0,0.119,0.349,86.029,4
spotify:track:3Pz9uBUfnd1OVwZmciTJtt,"Avunanavaa","Avunanavaa (From ""Ori Devuda"")","Leon James;Sid Sriram",2022-07-27,283184,56,false,,2023-07-18T04:50:15Z,"tamil pop,kollywood,tollywood,telugu pop","Saregama",0.582,0.597,7,-6.529,1,0.0329,0.493,0,0.144,0.337,142.548,3
spotify:track:2bl88AwK9GalGsxJsKfPSd,"MalliRaava","MalliRaava (Original Motion Picture Soundtrack)","Shravan Bharadwaj;Krishna Kanth",2019-10-18,185989,51,false,,2026-01-07T07:47:51Z,"telugu pop,tollywood","Madhura Audio",0.386,0.477,0,-8.423,1,0.0315,0.673,0,0.0884,0.482,160.055,4
spotify:track:0KuOz1FUgzRD3MpDQtVAkX,"Inthajare Inthajare","Love Failure (Original Motion Picture Soundtrack)","Karthik;Suchitra",2012-01-28,254397,44,false,,2023-07-18T04:50:15Z,"telugu pop,tamil pop,tollywood,kollywood,kannada pop,malayalam pop,mollywood,tamil dance","Think Music",0.606,0.606,8,-8.105,1,0.0333,0.686,0.00666,0.184,0.686,87.225,4
spotify:track:6927X1CNAE6AR6nibe6HTU,"Dhim Thana","Kick","Thaman S;K. S. Chithra",2009-04-20,301557,56,false,,2023-07-18T04:50:15Z,"tollywood,telugu pop,tamil pop,tamil dance,kollywood,kannada pop,malayalam pop,mollywood,devotional,sandalwood","Aditya Music (India) Pvt Ltd",0.887,0.453,1,-8.565,0,0.0512,0.65,0.15,0.516,0.9,105.036,4
spotify:track:2GphUfrmDT8gKiiVBfZXBN,"Bahusha Vo Chanchalaa","Varudu","Mani Sharma;Sonu Nigam;Shreya Ghoshal",2010-03-08,373426,43,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance,kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop,bangla pop","Aditya Music (India) Pvt Ltd",0.286,0.423,4,-8.967,1,0.0344,0.641,0.0000468,0.0849,0.274,177.986,4
spotify:track:7g63AQ1DHW5UywoG6lT6Xk,"Allantha Doorala","Aadavari Matalaku Ardhalu Veruley","Yuvan Shankar Raja;S. P. Balasubrahmanyam",2007-03-27,273293,66,false,,2023-07-18T04:50:15Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,kannada pop,devotional,sandalwood","Aditya Music (India) Pvt Ltd",0.765,0.505,8,-8.874,1,0.0727,0.234,0.00000187,0.101,0.58,114.932,4
spotify:track:1AtarZElrfUNLPAvOKILAD,"Aamani","Geetanjali","S. P. Balasubrahmanyam",1989-05-10,276222,55,false,,2023-07-18T04:50:15Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood","Aditya Music (India) Pvt Ltd",0.696,0.418,0,-4.943,1,0.0431,0.868,0.00408,0.0972,0.736,136.96,3
spotify:track:72Lk8C1Eux8P0hahS3uesA,"Anjali Anjali","Duet (Original Motion Picture Soundtrack)","A.R. Rahman;S. P. Balasubrahmanyam;K. S. Chithra",1994-03-12,368466,48,false,,2023-07-18T04:50:15Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,kannada pop,telugu pop,devotional,sandalwood,tollywood,malayalam pop,mollywood","Magnasound",0.444,0.372,2,-13.765,1,0.0523,0.862,0.000775,0.167,0.422,88.704,4
spotify:track:5xs2qhzxD9ZUfUTAWbDrVy,"Champakamala","Kandhireega","Thaman S;Karthik;Suchitra",2011-07-14,287937,50,false,,2023-07-18T04:50:15Z,"tollywood,telugu pop,tamil pop,tamil dance,kollywood,kannada pop,malayalam pop,mollywood","Aditya Music (India) Pvt Ltd",0.83,0.656,6,-9.874,1,0.101,0.649,0.0000143,0.279,0.863,113.053,4
spotify:track:1NhYuqLPTsLxq5rLH6TJsk,"Nadiradinna","Okariki Okaru","M. M. Keeravaani;Karthik;Ganga",2003-06-07,315382,43,false,,2025-12-24T18:43:28Z,"telugu pop,tollywood,devotional,tamil pop,kollywood,kannada pop,malayalam pop,mollywood,tamil dance","Aditya Music (India) Pvt Ltd",0.488,0.395,11,-11.017,1,0.242,0.635,0.0000292,0.132,0.281,173.91,4
spotify:track:0vdM9rMNxaTrnzwij8Rnng,"Sasivadane","Iddaru","Unnikrishnan;Bombay Jayashri",1997-12-31,382440,56,false,,2023-07-18T04:50:15Z,"tamil pop,kollywood","T-Series",0.483,0.365,2,-14.812,1,0.0652,0.461,0,0.114,0.531,171.989,4
spotify:track:563QXXL90KjlXC9p1ZQ44g,"Yedetthu Mallele","Majili","Gopi Sundar;Kala Bhairava;Nikhita Gandhi",2019-03-08,205465,55,false,,2026-01-07T07:47:51Z,"mollywood,malayalam pop,tollywood,telugu pop,bollywood,hindi pop","Aditya Music (India) Pvt Ltd",0.616,0.264,3,-10.7,1,0.0338,0.866,0,0.1,0.35,119.785,4
spotify:track:5dG3KI5rIUwiUQNNr3Y1to,"Nuvvunte Naa Jathagaa","I - Manoharudu (Original Motion Picture Soundtrack)","A.R. Rahman;Sid Sriram;Issrath Quadhri;Ramajogayya Sastry",2014-12-30,350613,66,false,,2026-01-07T07:47:51Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.45,0.686,0,-4.111,1,0.0361,0.126,0,0.147,0.208,78.973,4
spotify:track:6Ti7TdINIBO1VkI1WJtIBj,"Swapnavenuvedo","Ravoyi Chandamama","Mani Sharma;S. P. Balasubrahmanyam;K. S. Chithra",1999-10-15,332245,54,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance,kannada pop,tamil pop,devotional,sandalwood,malayalam pop,mollywood","Aditya Music (India) Pvt Ltd",0.351,0.618,9,-7.534,0,0.0791,0.739,0.000895,0.426,0.324,92.086,4
spotify:track:1GWCMfXPmaeWb7n0h4bgYL,"Feel My Love","Aarya","Devi Sri Prasad;KK",2004-04-19,299893,61,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance,bollywood,hindi pop,desi","Aditya Music (India) Pvt Ltd",0.745,0.698,7,-7.693,0,0.0423,0.0141,0.000802,0.167,0.542,99.972,4
spotify:track:18JVTOKs9ghqPLtkMeqffL,"Baguntundhi Nuvvu Navvithe (From ""Atithi Devobhava"")","Baguntundhi Nuvvu Navvithe (From ""Atithi Devobhava"")","Shekar Chandra;Sid Sriram;Nutana Mohan;Bhaskarabhatla",2021-09-27,222580,56,false,,2023-07-18T04:50:15Z,"tollywood,telugu pop,tamil pop,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.76,0.443,6,-9.128,0,0.0426,0.504,0.000797,0.0957,0.632,123.959,4
spotify:track:2G9sZ9ut0REo1BecuQNDop,"Nuvve Na Shwasa","Okariki Okaru","M. M. Keeravaani;Shreya Ghoshal",2003-06-07,304383,48,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,devotional,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Aditya Music (India) Pvt Ltd",0.634,0.263,2,-11.373,0,0.0325,0.511,0.00431,0.126,0.163,88.001,4
spotify:track:6XxUEdiuom2fLIpi9Rp61q,"Kannula Munde","Saahasam Swaasaga Saagipo","A.R. Rahman;Haricharan;Chinmayi",2016-05-22,218639,46,false,,2023-07-18T04:50:15Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,mollywood,tollywood,malayalam pop,telugu pop,kannada pop,tamil dance,marathi pop","Aditya Music (India) Pvt Ltd",0.555,0.595,9,-9.742,0,0.032,0.652,0.000104,0.16,0.625,159.933,4
spotify:track:6tXShWP3IuWp6ky3h9q0hD,"Naalo Nenena","Baanam (Original Motion Picture Soundtrack)","Mani Sharma;Hemachandra Vedala;Saindhavi",2009-09-06,350760,46,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance,devotional,tamil pop,kollywood,bhajan","Sony Music Entertainment India Pvt. Ltd.",0.33,0.554,2,-7.291,1,0.0331,0.616,0.00000222,0.183,0.229,183.525,4
spotify:track:4uG96xzwH70aLoUm4BAkpt,"Bommanu Geesthey","Bommarillu","Devi Sri Prasad;Jeans Srinivas;Gopika Poornima",2006-08-14,234550,64,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance,devotional","Aditya Music (India) Pvt Ltd",0.78,0.577,2,-8.218,1,0.03,0.0742,0.0000105,0.136,0.745,112.972,4
spotify:track:7jbNMW04ju92tfMsSwIJyi,"Kannullo Nee Roopame","Ninne Pelladatha","Hariharan;K. S. Chithra",1996-12-31,321000,60,false,,2026-01-07T07:47:51Z,"bhajan,tamil pop,ghazal,kollywood,devotional,malayalam pop,telugu pop,kannada pop,mollywood,tollywood,sandalwood","T-Series",0.645,0.37,6,-14.58,1,0.0455,0.688,0.0000393,0.121,0.555,90.043,4
spotify:track:2oYTG1BD9KM0CAuwqGPaKI,"Cheppave Chirugali","Okkadu","Udit Narayan;Sujatha",2003-01-17,330935,65,false,,2023-07-18T04:50:15Z,"bollywood,hindi pop,desi,malayalam pop,mollywood,tamil pop,telugu pop","Aditya Music (India) Pvt Ltd",0.586,0.618,11,-9.554,0,0.121,0.0506,0,0.0956,0.503,157.485,3
spotify:track:3tCNbaSxr2920IhZk8FGSC,"Asalem Gurthukuradhu","Antahpuram","Ilaiyaraaja;K. S. Chithra",1998-01-14,350000,55,false,,2023-07-18T04:50:15Z,"tamil pop,telugu pop,kollywood,malayalam pop,kannada pop,mollywood,tollywood,devotional,sandalwood","Aditya Music (India) Pvt Ltd",0.739,0.64,9,-8.234,1,0.0335,0.241,0.000497,0.116,0.54,126.91,3
spotify:track:0JnOFmZ4vayQ2ct6vgVzUF,"Netho Cheppana","Athadu","Mani Sharma;S. P. Balasubrahmanyam;K. S. Chithra",2005-10-10,271964,64,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance,kannada pop,tamil pop,devotional,sandalwood,malayalam pop,mollywood","Aditya Music (India) Pvt Ltd",0.761,0.654,7,-7.719,1,0.0704,0.024,0.0000884,0.0982,0.504,101.025,4
spotify:track:1vvlGspjndrFm9c5NxgQAs,"Nenu Nenuga","Manmadhudu","Devi Sri Prasad;S.P. Charan",2002-12-20,234919,58,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood","Aditya Music (India) Pvt Ltd",0.664,0.497,2,-9.086,0,0.0436,0.359,0.0000208,0.124,0.48,81.503,3
spotify:track:1O830N4qSvTEjDqDyvAuWQ,"Gundu Sudhi","Chatrapathi","M. M. Keeravaani;Sunitha",2005-09-25,256217,65,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,devotional","Aditya Music (India) Pvt Ltd",0.673,0.702,4,-6.773,1,0.0415,0.561,0.00000241,0.304,0.834,134.902,4
spotify:track:7CwwtSBeTSglx1kDJ6owQ2,"Ekkada Ekkada","Murari","S.P. Charan;Harini",2001-02-01,371517,56,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil pop,kollywood","Aditya Music",0.631,0.656,9,-7.385,0,0.0767,0.185,0.0000461,0.339,0.508,97.947,4
spotify:track:4mWLe7ZircrFST9RPCQklC,"Taanu Nenu","Saahasam Swaasaga Saagipo","A.R. Rahman;Vijay Prakash",2016-05-22,253942,53,false,,2023-07-18T04:50:15Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,kannada pop,sandalwood,tollywood,telugu pop","Aditya Music (India) Pvt Ltd",0.494,0.353,11,-12.443,1,0.0317,0.863,0.00833,0.12,0.567,145.753,3
spotify:track:54FHPfktSbIyWsaMz5yZix,"Chali Gaali Chuudduu","Gentleman","Mani Sharma;Haricharan;Padmalatha;Malavika (U.S)",2016-05-20,267571,55,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance,mollywood,tamil pop,malayalam pop,kollywood,kannada pop","Aditya Music (India) Pvt Ltd",0.589,0.46,5,-7.852,1,0.0371,0.718,0,0.0766,0.627,105.017,4
spotify:track:2herWh0PWhDrI6XCpj3FsI,"Nuvvu Nuvvu","Khadgam","Devi Sri Prasad;Sumangaly",2002-10-29,333113,62,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,tamil dance","Aditya Music (India) Pvt Ltd",0.806,0.497,1,-8.549,0,0.0355,0.396,0.0000218,0.0881,0.811,94.994,4
spotify:track:7a7badaPkBz9NWMWnPTwN5,"Nunugu Misalodu","Yamadonga (Original Motion Picture Soundtrack)","M. M. Keeravaani;Sunitha",2007-07-14,302942,60,false,,2023-07-18T04:50:15Z,"telugu pop,tollywood,devotional","Vel Records",0.647,0.478,8,-11.138,1,0.137,0.346,0.0000466,0.081,0.937,150.907,3
