Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0jTsi6Uuryc5okF7sTKT6g,"Neeve","Neeve","Yazin Nizar;Phani Kalyan",2019-10-17,307335,57,false,,2022-09-02T08:32:31Z,"tollywood,telugu pop,kannada pop,tamil indie","Madhura Audio",0.494,0.712,9,-6.389,0,0.0532,0.0551,0,0.0771,0.298,130.044,4
spotify:track:2tbBchTCYdTvxjfPIv12Jj,"Endhuko Emo","Rangam","Harris Jayaraj;Aalaap Raju;Prasanthini",2011-04-09,330505,65,false,,2021-05-18T09:57:44Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood","Aditya Music (India) Pvt Ltd",0.826,0.629,7,-5.137,0,0.0357,0.0579,0.000194,0.178,0.704,91.005,4
spotify:track:4sbR8sUkAe6tJTooAQauEe,"Madhurame","Arjun Reddy","Sameera Bharadwaj",2017-04-30,343214,55,false,,2024-02-12T05:31:53Z,"telugu pop,tollywood","Aditya Music",0.639,0.575,2,-7.325,1,0.0539,0.376,0.0000401,0.0894,0.249,140.042,4
spotify:track:6cqdQmDnOzHZEbEgJVEiig,"Preminche Premava","Nuvvu Nenu Prema","A.R. Rahman;Shreya Ghoshal;Naresh Iyer",2006-08-29,354368,61,false,,2022-09-02T08:32:31Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,kannada pop,marathi pop,bangla pop,tollywood,telugu pop","Aditya Music (India) Pvt Ltd",0.668,0.736,1,-8.282,1,0.036,0.363,0.00000192,0.179,0.562,141.113,4
spotify:track:61fXT6uwJ2THPkbmxa65OI,"Arerey Manasa (From ""Falaknuma Das"")","Arerey Manasa (From ""Falaknuma Das"")","Vivek Sagar;Sid Sriram;Kittu Vissapragada",2019-05-02,301500,71,false,,2022-09-02T08:32:31Z,"tollywood,telugu pop,tamil pop,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.267,0.55,2,-7.417,0,0.0352,0.365,0.000337,0.109,0.423,89.121,3
spotify:track:7hDDz1jO5AfPCoBl8I3CKY,"Anuvanuvuu","Om Bheem Bush","Sunny M.R.;Arijit Singh",2024-03-23,211670,68,false,,2024-04-04T10:09:10Z,"tollywood,telugu pop,hindi pop,bollywood,desi,bangla pop","Aditya Music (India) Pvt Ltd",0.228,0.551,3,-8.947,1,0.0467,0.851,0.0000481,0.126,0.246,178.083,3
spotify:track:4QMZ6gwFTLk9qOhaQsGIxf,"Neeve","Darling (Original Motion Picture Soundtrack)","G. V. Prakash;Anantha Sriram",2010-04-13,281520,66,false,,2022-09-02T08:32:31Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.749,0.646,2,-9.598,1,0.0389,0.111,0.0426,0.22,0.752,129.996,4
spotify:track:3NT8OV19NUe4szO6OL0OEu,"Hey Radha","Hey Radha - Single","Amar Dudam",2025-08-19,243809,19,false,,2025-09-22T10:53:22Z,"","Anantra Music",0.668,0.461,3,-14.094,1,0.0449,0.432,0.0000665,0.149,0.503,125.992,4
spotify:track:57xczqwxDF0HZsuPyVEJXa,"Manasu Maree","V","Amit Trivedi, Shashaa Tirupati, Yazin Nizar",2022-03-01,267500,58,false,,2024-02-12T05:31:53Z,"","Aditya Music",0.695,0.501,11,-6.552,1,0.0316,0.767,0.0041,0.106,0.511,120.076,4
spotify:track:2CMAiXfdBTGKNXHSmdhGUm,"Nee Kanti Lo Na - From ""Hey Balwanth""","Hey Balwanth (Original Motion Picture Soundtrack)","Vivek Sagar;Krishna Kanth",2026-02-19,244010,40,false,,2026-02-20T08:00:30Z,"tollywood,telugu pop","Zee Music Company",0.494,0.453,7,-10.06,1,0.0258,0.377,0.000616,0.0996,0.218,94.539,1
spotify:track:2dM6gB1xw3afy3iovxFcfk,"O My Friend","Happy Days","Karthik",2010-04-13,302706,50,false,,2024-02-12T05:31:53Z,"telugu pop,tamil pop,tollywood,kollywood,kannada pop,malayalam pop,mollywood,tamil dance","T-Series",0.649,0.328,9,-13.381,1,0.0407,0.664,0.00102,0.0793,0.291,89.97,4
spotify:track:6aC8KsRzcRszK79vD7BpH2,"Jare Jare","Majnu [TELUGU]","Naresh Iyer;Gopi Sundar;Rambabu Gosala",2016-09-04,299206,57,false,,2024-10-04T05:05:25Z,"tamil pop,kollywood,tollywood,telugu pop,mollywood,malayalam pop","T-Series",0.765,0.519,4,-7.286,1,0.0302,0.457,0.00721,0.115,0.447,109.951,4
spotify:track:5Mo0zkOAPtR2rW9kL29X37,"Adiga Adiga","Ninnu Kori","Sid Sriram",2017-01-01,209109,64,false,,2024-02-12T05:31:53Z,"tollywood,telugu pop,tamil pop,kollywood","Saregama",0.393,0.244,10,-12.673,1,0.0347,0.907,0,0.0985,0.135,130.002,3
spotify:track:7L2D6W7e8mn0zf8cH78Ch4,"Sirivennela","Sirivennela - Shyam Singha Roy - Telugu","Anurag Kulkarni;Mickey J. Meyer",2021-12-07,253595,64,false,,2022-09-02T08:32:31Z,"tollywood,telugu pop","Saregama",0.504,0.639,8,-10.265,1,0.0356,0.814,0.00578,0.115,0.764,114.672,5
spotify:track:5eQYzdcEDOhvJ4ClsUQB3C,"Pachchadanamey","Sakhi","Hariharan;Clinton Cerejo",2000-12-31,361666,63,false,,2022-09-02T08:32:31Z,"bhajan,tamil pop,ghazal,kollywood,devotional,bollywood","Saregama India Ltd",0.536,0.328,1,-18.843,0,0.0647,0.387,0.0000994,0.367,0.546,175.975,4
spotify:track:4k9RLcTWZog34sIXt23Ibr,"Adigaa","Hi Nanna","Karthik",2023-12-13,210154,62,false,,2023-12-15T09:05:25Z,"telugu pop,tamil pop,tollywood,kollywood,kannada pop,malayalam pop,mollywood,tamil dance","T-Series",0.579,0.254,7,-11.145,1,0.0286,0.911,0.0000971,0.116,0.345,94.044,4
spotify:track:0X0Y2AnYuIdn9arB8P6EB4,"Nenu Nuvvantu","Orange","Naresh Iyer;Nadeesh;U.V.Jackey",2021-07-07,287823,67,false,,2022-09-02T08:32:31Z,"tamil pop,kollywood,tollywood,telugu pop","Aditya Music",0.743,0.616,5,-8.798,0,0.0354,0.153,0.0000201,0.125,0.76,91.983,4
spotify:track:0RLC2eIqm0ZXSuRH0iXCWL,"Seethakaalam","Son Of Satyamurthy","Devi Sri Prasad;Yazin Nizar",2015-03-15,262488,65,false,,2021-05-18T09:57:44Z,"telugu pop,tollywood,tamil dance,kannada pop","Aditya Music (India) Pvt Ltd",0.962,0.777,2,-6.585,0,0.0846,0.306,0.00000382,0.305,0.879,112.966,4
spotify:track:6r6LuaWod5nW43TQny7ndd,"Gaaju Bomma (From ""Hi Nanna"")","Gaaju Bomma (From ""Hi Nanna"")","Hesham Abdul Wahab",2023-10-06,266200,51,false,,2023-10-06T08:47:21Z,"mollywood,malayalam pop,tollywood,telugu pop","T-Series",0.369,0.348,2,-9.686,1,0.0305,0.956,0.0000148,0.202,0.379,159.869,3
spotify:track:77feKtBcyhRv4SE2u6dd9R,"Ee Raathale","Radhe Shyam (Telugu)","Yuvan Shankar Raja;Harini Ivaturi;Justin Prabhakaran;Krishna Kanth",2022-03-12,232762,56,false,,2023-11-08T11:50:05Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,devotional,mollywood,malayalam pop","T-Series",0.63,0.528,9,-8.574,0,0.0311,0.0284,0.00000263,0.107,0.551,124,4
spotify:track:6927X1CNAE6AR6nibe6HTU,"Dhim Thana","Kick","Thaman S;K. S. Chithra",2009-04-20,301557,56,false,,2022-09-02T08:32:31Z,"tollywood,telugu pop,tamil pop,tamil dance,kollywood,kannada pop,malayalam pop,mollywood,devotional,sandalwood","Aditya Music (India) Pvt Ltd",0.887,0.453,1,-8.565,0,0.0512,0.65,0.15,0.516,0.9,105.036,4
spotify:track:6bPRGizJcgvsREfNI76hbm,"O Cheli Thaara","Sammohanam","Vivek Sagar;Haricharan",2018-05-12,287500,46,false,,2022-09-02T08:32:31Z,"tollywood,telugu pop,mollywood,tamil pop,malayalam pop,kollywood,kannada pop,tamil dance","Aditya Music (India) Pvt Ltd",0.562,0.454,9,-7.78,1,0.0249,0.339,0.00319,0.0832,0.485,98.319,1
spotify:track:7eTIs4iPvHTaf5KHXw4SOv,"Idhedho Bagundhe","Mirchi","Devi Sri Prasad;Vijay Prakash;Anitha",2013-01-05,266760,72,false,,2021-05-18T09:57:44Z,"telugu pop,tollywood,tamil dance,kannada pop,sandalwood,tamil pop,kollywood","Aditya Music (India) Pvt Ltd",0.844,0.762,11,-6.652,0,0.0695,0.312,0.000212,0.165,0.623,117.986,4
spotify:track:0IYJm8XIVIx7n9m3YE1D1R,"Chinuku Taake..","Pelli Choopulu (Original Motion Picture Soundtrack)","Amritavarshini KC;Shreshta",2019-10-17,291500,54,false,,2022-09-02T08:32:31Z,"tollywood,telugu pop","Madhura Audio",0.498,0.211,9,-14.694,1,0.0373,0.796,0.0000441,0.119,0.406,172.024,3
spotify:track:6IWD4Vklpj6wHVGaMB89dO,"Challa Gaali Thakuthunna","Yevade Subramanyam","Senthil;Rihitha;Ilaiyaraaja;Ananth Sriram",2015-02-09,248000,57,false,,2024-10-04T05:24:54Z,"telugu pop,tollywood,tamil pop,kollywood","Lahari Music",0.582,0.371,0,-8.783,0,0.0279,0.922,0.000734,0.124,0.423,129.952,4
spotify:track:7jCORgBIzaW1fVOp9pWIAd,"Nuvvena","Anand","K M Radhakrishnan;Shreya Ghoshal",2004-07-09,293840,60,false,,2022-09-02T08:32:31Z,"telugu pop,tollywood,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Aditya Music (India) Pvt Ltd",0.433,0.761,6,-4.436,1,0.0644,0.436,0.000266,0.0934,0.708,84.4,4
spotify:track:6aptM1jYkNgayyLtLmvl3t,"Kanula Chatu Meghama","Phalana Abbayi Phalana Ammayi","Kalyani Mallik;Aabhas Joshi;Lipsika Bhashyam",2023-03-02,261012,36,false,,2023-03-03T17:11:01Z,"tollywood,telugu pop,hindi indie,indian indie","Aditya Music",0.368,0.358,0,-11.46,1,0.0381,0.844,0.00545,0.113,0.267,179.937,3
spotify:track:4Yqrf3I0S7SOBhWOGVU7fU,"Manasu Palike","Andala Rakshasi (Original Motion Picture Soundtrack)","Rakendu Mouli",2012-06-02,228101,51,false,,2023-03-09T10:18:22Z,"tollywood","Vel Records",0.459,0.254,10,-14.127,1,0.0323,0.628,0.0000314,0.0921,0.302,80.153,4
spotify:track:6kwtPUBq5Y7kMR4P4CnEz6,"Evare","Premam","Rajesh Murugesan;Vijay Yesudas",2016-08-18,309662,64,false,,2022-09-02T08:32:31Z,"mollywood,malayalam pop,tamil dance,tamil pop,kollywood","Aditya Music (India) Pvt Ltd",0.464,0.456,11,-11.408,1,0.0303,0.773,0,0.087,0.403,82.501,3
spotify:track:0Vjckx1G9Nt1S4GVfVKEdo,"Nee Neeli Kannullona (From ""Dear Comrade"")","Nee Neeli Kannullona (From ""Dear Comrade"")","Gowtham Bharadwaj;Justin Prabhakaran;Rehman",2019-04-08,146819,58,false,,2024-09-03T05:41:55Z,"tollywood,telugu pop,mollywood,malayalam pop","T-Series",0.507,0.219,0,-10.246,1,0.0334,0.795,0,0.192,0.608,179.661,4
spotify:track:0SIZUOrrtytsFwPff8LFC7,"Yamunatheeram","Anand","K M Radhakrishnan;Hariharan;K. S. Chithra",2004-07-09,249826,50,false,,2022-09-02T08:32:31Z,"telugu pop,tollywood,bhajan,tamil pop,ghazal,kollywood,devotional,malayalam pop,kannada pop,mollywood,sandalwood","Aditya Music (India) Pvt Ltd",0.68,0.776,7,-5.593,1,0.0713,0.521,0.000238,0.0772,0.701,89.996,4
spotify:track:3epPBKKjgTKO3FxnSddAH5,"Ela Ela Naalo","Panjaa","Yuvan Shankar Raja;Haricharan;Shweta Pandit",2011-11-19,305925,61,false,,2022-09-02T08:32:31Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,mollywood,malayalam pop,kannada pop,bollywood","Aditya Music (India) Pvt Ltd",0.669,0.683,0,-3.956,0,0.034,0.127,0.000214,0.331,0.262,134.976,4
spotify:track:7kIkKzjeL1IVphTYYWIaQJ,"Gala Gala Paruthunna","Pokiri","Mani Sharma;Nihal",2006-04-08,273769,62,false,,2022-09-02T08:32:31Z,"telugu pop,tollywood,tamil dance,devotional","Aditya Music (India) Pvt Ltd",0.697,0.755,9,-5.02,0,0.0929,0.517,0.0000072,0.123,0.575,101.011,4
