Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2FAZskT9yRjp2Oow9szJD8,"The Days - NOTION Remix","The Days (NOTION Remix)","Chrystal;NOTION",2024-11-08,233229,88,false,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:26:40Z,"bassline,bass house,uk garage,drum and bass","Polydor Records",0.62,0.843,6,-5.321,0,0.0844,0.0062,0.00000463,0.55,0.237,137.812,4
spotify:track:6kqiQAophgcV4aOF4PlUob,"Wings","Wings","YUNIQUE.;Celle",2025-12-12,179200,53,false,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:37:58Z,"","ABSRD WRLD",0.522,0.734,8,-4.767,1,0.0653,0.0305,0.0000387,0.0711,0.0961,159.934,4
spotify:track:1WwQ714xuznu44tEnkem2g,"I Run","I Run","HAVEN.;Kaitlin Aragon",2025-11-21,129565,87,false,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:19:24Z,"","Isekai / Broke / AAO",0.702,0.822,8,-3.077,0,0.0419,0.00172,0.00321,0.244,0.31,138.18,4
spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Miss You","Miss You","Oliver Tree;Robin Schulz",2022-08-05,206000,13,true,q8b2bytmwsys1em6fxp6v9b2m,2023-03-18T16:20:24Z,"tropical house","Atlantic Records",0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,4
spotify:track:5BkbBYLV7boFlYvEtV7wOk,"One Last Time","One Last Time","BALD;K3YN0T3",2025-04-18,132879,43,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:42:13Z,"hypertechno","satilated.",0.696,0.909,1,-6.147,0,0.152,0.115,0.00952,0.205,0.26,150.119,4
spotify:track:4sMR8fuTzbUyzB0asxifV0,"Desire","Desire","Ian Asher;Olly Alexander (Years & Years)",2025-07-25,158840,83,false,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:42:20Z,"","Easier Said",0.685,0.89,0,-5.51,1,0.0376,0.014,0.311,0.113,0.247,137.985,4
spotify:track:7J3YKBt70o8iB3UXGtUiho,"I Wanna Go - John Summit Remix","I Wanna Go - John Summit Remix","John Summit;Britney Spears",2025-10-17,163478,75,false,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:19:24Z,"house,tech house,pop","Experts Only/Darkroom Records",0.691,0.947,2,-3.113,0,0.0443,0.00932,0.000488,0.387,0.275,138.01,4
spotify:track:7wKZIjcPqJh6s77um4EQtY,"All I Need","All I Need","TAHAI;Make You Freak",2024-05-31,142500,40,false,q8b2bytmwsys1em6fxp6v9b2m,2025-10-03T15:41:18Z,"","satilated.",0.714,0.958,2,-3.481,1,0.0742,0.0043,0.259,0.114,0.311,128.011,4
spotify:track:3cZajhyr8LmtPfHZ9296tj,"No Broke Boys","No Broke Boys","Disco Lines;Tinashe",2025-06-06,163994,93,true,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:19:24Z,"stutter house,alternative r&b","Nice Life/Atlantic",0.767,0.834,1,-7.415,0,0.0315,0.34,0.111,0.0901,0.962,130.999,4
spotify:track:6GOOcBV0wLoHrH5D9AWA32,"Say My Name - Remix","Say My Name (Remix)","Morgan Seatree;Florence + The Machine",2024-12-06,168000,83,false,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:42:45Z,"hard house,house,baroque pop","Positiva",0.48,0.954,11,-4.078,0,0.079,0.0164,0.000594,0.1,0.471,140.067,4
spotify:track:6LuDhpqmuIxxOohDg4qNzw,"Middle","Middle","Febration",2025-06-27,170788,45,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:42:56Z,"","satilated.",0.76,0.826,7,-4.631,1,0.0556,0.00341,0.0000515,0.315,0.486,126.107,4
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,"The Business","The Business","Tiësto",2020-09-16,164000,76,false,q8b2bytmwsys1em6fxp6v9b2m,2021-06-18T23:20:13Z,"edm,trance,big room,house","Atlantic Records",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
spotify:track:52J5G1z4DN0EWeAVsW7Uob,"NOW IT'S GONE - ELY OAKS REMIX","NOW IT'S GONE (ELY OAKS REMIX)","IN PARALLEL;Ely Oaks",2024-11-22,114609,71,false,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:19:24Z,"uk garage,hypertechno","Method 808, distributed by gamma.",0.611,0.955,1,-5.986,0,0.107,0.0468,0.395,0.14,0.437,145.829,4
spotify:track:1uRBcjCJMFOcLnQ4DM9ZQa,"Summer","Summer","BALD;Seagma",2025-06-20,142120,43,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"","satilated.",0.369,0.867,7,-4.943,1,0.0464,0.000609,0.036,0.35,0.184,142.725,4
spotify:track:2RhKxrhti1jd1Krzh968Cb,"Intoxicated - Radio Edit","Intoxicated (Radio Edit)","Martin Solveig;Good Times Ahead",2015-02-23,158280,4,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"french house","Spinnin' Deep",0.796,0.607,0,-6.114,1,0.0409,0.00565,0.00231,0.0716,0.566,125.053,4
spotify:track:09rAJ1Q1NNJSaUKEW3X9P6,"Crying On The Dancefloor","Crying On The Dancefloor","Sam Feldt;Jonas Blue;Endless Summer;Violet Days",2023-03-17,173008,65,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"tropical house","Sony Music Entertainment",0.627,0.796,10,-5.192,1,0.08,0.116,0,0.109,0.33,125.99,4
spotify:track:1m3vmoYlc3tm1cNV0QWzzN,"Rhythm Is A Dancer (feat. Kaleena Zanders)","Rhythm Is A Dancer (feat. Kaleena Zanders)","Breathe Carolina;Dropgun;Kaleena Zanders",2017-05-12,171428,49,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"future house,big room","Spinnin' Records",0.618,0.885,11,-1.943,1,0.0551,0.0531,0.000417,0.191,0.554,125.984,4
spotify:track:7A20gsAyhQfQYb99oeOKxZ,"Wake Me Up","Wake Me Up","BALD;Audiosonik",2025-08-01,146495,38,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"","satilated.",0.446,0.879,11,-4.557,0,0.0922,0.00224,0,0.194,0.366,150.045,4
spotify:track:63gWjcGKmpz90e8AHxF680,"How To Save A Life (feat. loafers & The High)","How To Save A Life (feat. loafers & The High)","Timmy Trumpet;loafers;The High",2021-12-03,197598,50,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"melbourne bounce,big room,electro swing","Signatune",0.51,0.751,9,-4.966,1,0.0379,0.0907,0.0000124,0.319,0.506,150.026,4
spotify:track:6m4wKDh7iIqfgKRbrIPbz9,"All Around The World (La La La La La)","All Around The World (La La La La La)","Bassjackers",2024-01-12,137142,61,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"big room,edm","Smash The House",0.624,0.908,7,-3.062,1,0.033,0.00159,0.00218,0.14,0.427,139.996,4
spotify:track:1ElniqXubqdYAjuG0NugB2,"Just Dance","Just Dance","Jay Eskar;Heleen",2021-02-12,167804,46,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"future house,bass house,melbourne bounce","Cuddly Cactus",0.838,0.792,1,-5.721,0,0.0584,0.214,0.0000358,0.0906,0.89,122.992,4
spotify:track:5CHguyJ9h81QrwbCCDvNqT,"Summer Jam - Jerome Remix","Summer Jam (Jerome Remix)","The Underdog Project;Jerome",2020-07-31,165233,59,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"slap house,hardstyle","Kontor Records",0.707,0.924,4,-3.385,0,0.355,0.00357,0,0.189,0.282,132.96,4
spotify:track:4uUG5RXrOk84mYEfFvj3cK,"I'm Good (Blue)","I'm Good (Blue)","David Guetta;Bebe Rexha",2022-08-26,175238,87,true,q8b2bytmwsys1em6fxp6v9b2m,2022-11-05T05:00:11Z,"edm","Parlophone UK",0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4
spotify:track:4ESPuOrSsRcBISzcMlzmY5,"Sad (feat. Afrojack)","Sad (feat. Afrojack)","Chico Rose;AFROJACK",2019-08-30,161280,58,false,q8b2bytmwsys1em6fxp6v9b2m,2021-06-18T23:20:13Z,"slap house,edm,big room","Spinnin' Records",0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064,4
spotify:track:38k9lsNFR11kuPhCLnayGw,"Who's That Chick","Who's That Chick","BALD;Matthieu Courant",2025-07-11,170482,39,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"","satilated.",0.717,0.774,11,-6.437,0,0.146,0.000156,0.000121,0.418,0.532,145.108,4
spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,"Rasputin","Rasputin","Majestic;Boney M.",2021-02-26,186209,82,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"disco","NITRON music",0.758,0.913,6,-2.926,0,0.113,0.00364,0.0000692,0.193,0.658,128.04,4
spotify:track:20WcuVfTh0QFkIsJUncdON,"Tokyo Drift","Tokyo Drift","KVSH",2017-03-13,222857,2,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"brazilian bass,electronic,electro","KVSH",0.844,0.767,10,-4.851,1,0.0461,0.053,0.0000153,0.166,0.342,125.989,4
spotify:track:3M89zvwwb1jtDUDKYNsdiA,"Calabria (feat. Lunis & Lujavo)","Calabria (feat. Lunis & Lujavo)","Dance Fruits Music;DMNDS;dnvn;Lunis;Lujavo",2021-04-16,128500,61,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"deep house,slap house,drift phonk,phonk","Fruits Music",0.727,0.904,10,-3.408,0,0.064,0.0153,0.55,0.0963,0.372,124.02,4
spotify:track:7ukQhBWBOswSDlnDzpPDLC,"Lush Life","Lush Life","YUNIQUE.;elizza",2026-02-13,171291,38,false,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:51:44Z,"","absrd wrld",0.588,0.804,10,-5.567,1,0.134,0.0104,0.000459,0.576,0.397,160.023,4
spotify:track:59o6ojGNGJOYiVJSzC6Lsa,"Memories (feat. Kid Cudi) - 2021 Remix","Memories (feat. Kid Cudi) [2021 Remix]","David Guetta;Kid Cudi",2021-01-08,162992,72,true,q8b2bytmwsys1em6fxp6v9b2m,2021-06-18T23:20:13Z,"edm","Parlophone (France)",0.709,0.783,5,-5.944,0,0.0551,0.108,0.000041,0.103,0.648,127.043,4
spotify:track:25s0xJhSEJhpiyRPVnsvtU,"Living On Video (feat. DTale) [Festival Mix]","Living On Video (feat. DTale) [Festival Mix]","Mike Williams;DTale",2023-06-23,181875,47,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:43:09Z,"future house,big room,edm","Spinnin' Records",0.623,0.906,6,-4.883,0,0.0737,0.00674,0.000582,0.191,0.356,127.972,4
spotify:track:2aSjWonALEwE3wTpjYMvc7,"There She Goes","There She Goes","CYRIL;MOONLGHT;The La's",2025-05-16,121874,74,false,q8b2bytmwsys1em6fxp6v9b2m,2026-02-17T21:50:41Z,"britpop,jangle pop","Spinnin' Records",0.806,0.89,7,-5.346,1,0.0678,0.00291,0.000718,0.0996,0.321,127.953,4
spotify:track:4Xp1Gc8ybtsEPrd0v5GOIE,"Another Day","Another Day","Mad Miguel",2022-07-22,159375,44,false,q8b2bytmwsys1em6fxp6v9b2m,2023-09-15T22:46:00Z,"bass house","Seal Network",0.587,0.823,1,-4.979,1,0.0558,0.0000738,0.893,0.234,0.316,128.098,4
spotify:track:6iW38RGqdDGOofmz2HeXLW,"Piece Of Your Heart - Alok Remix","Piece Of Your Heart (Alok Remix)","MEDUZA;Alok;Goodboys",2019-06-07,166451,72,false,q8b2bytmwsys1em6fxp6v9b2m,2021-06-18T23:20:13Z,"brazilian bass,electronic,slap house,electro house","Intercord",0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,4
spotify:track:73e0ULAKy6j3YCDf6OJAQs,"You Don't Have To Worry","You Don't Have To Worry","Sherman de Vries;Craig Smart;AnnicK",2023-04-14,168813,48,false,q8b2bytmwsys1em6fxp6v9b2m,2024-01-05T14:25:06Z,"","Seal Network",0.755,0.548,8,-10.754,0,0.182,0.232,0.0000333,0.303,0.318,117.999,4
spotify:track:525GY0mXYnxajolwgS8Eaz,"Cooler Than Me","Cooler Than Me","Lucky Luke",2019-05-17,179760,66,true,q8b2bytmwsys1em6fxp6v9b2m,2021-06-18T23:20:13Z,"slap house","Columbia/B1 Recordings",0.889,0.716,7,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022,4
spotify:track:4ap6JHm4Jr0pRbtDmibsGq,"Gotta Love","Gotta Love","Uplink;Fraxy",2023-02-03,144511,40,false,q8b2bytmwsys1em6fxp6v9b2m,2023-05-26T11:29:28Z,"future house,bass house","Seal Network",0.811,0.957,11,-4.289,0,0.137,0.0303,0.68,0.155,0.644,124.005,4
spotify:track:3DyEUXfka68d8qJNkoHnNN,"On & On","Feel Again","Armin van Buuren;Punctual;Alika",2023-03-30,170578,54,false,q8b2bytmwsys1em6fxp6v9b2m,2024-03-23T04:26:11Z,"trance,progressive trance,progressive house,electronica,edm","Kontor Records",0.681,0.933,0,-2.855,1,0.104,0.0221,0.00504,0.266,0.46,128.036,4
spotify:track:2ONRkpOJ6X91GMXMthtT0M,"Ride It - Jonas Blue Remix","Ride It (Jonas Blue Remix)","Regard;Jonas Blue",2019-11-01,182400,60,false,q8b2bytmwsys1em6fxp6v9b2m,2021-06-18T23:20:13Z,"tropical house","Ministry of Sound Recordings",0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037,4
spotify:track:7vPGCwyLYPlD7ZS3TP77wk,"Carousel","Carousel","SixCap",2023-10-27,176254,42,false,q8b2bytmwsys1em6fxp6v9b2m,2024-03-23T04:29:47Z,"big room,hypertechno","Seal Network",0.728,0.756,5,-3.311,0,0.0335,0.065,0.0129,0.401,0.707,127.997,4
spotify:track:1ohLQfIwj9NUN7e5UKeDl9,"Head & Heart (feat. MNEK) - Tiësto Remix","Head & Heart (feat. MNEK) [Tiësto Remix]","Joel Corry;MNEK;Tiësto",2020-09-15,124778,60,false,q8b2bytmwsys1em6fxp6v9b2m,2021-06-18T23:20:13Z,"dance pop,edm,trance,big room,house","Atlantic Records UK",0.693,0.866,5,-4.964,0,0.0498,0.0689,0,0.145,0.663,126.002,4
spotify:track:4atLPkcljMp14JBaigYFKC,"We Are The People - southstar Remix","We Are The People (southstar Remix)","Empire Of The Sun;southstar",2023-02-17,236068,69,false,q8b2bytmwsys1em6fxp6v9b2m,2024-03-23T04:26:13Z,"hypertechno,techno","Columbia/B1 Recordings",0.72,0.847,7,-6.469,1,0.0384,0.00174,0.0623,0.104,0.132,149.954,4
spotify:track:41MradIPzG736QnI1hFVcD,"Push Up","Push Up","STRBLAST",2024-02-09,136682,38,true,q8b2bytmwsys1em6fxp6v9b2m,2024-03-23T04:29:53Z,"latin house,big room","satilated.",0.67,0.989,1,-2.481,1,0.191,0.00515,0.187,0.333,0.25,130.031,4
spotify:track:4ekDggjElGJX9kNSOtnbVf,"Infinity - Dubdogz & Bhaskar Edit","Infinity (Dubdogz & Bhaskar Edit)","Dubdogz;Bhaskar",2020-01-31,196000,67,false,q8b2bytmwsys1em6fxp6v9b2m,2021-06-18T23:20:13Z,"brazilian bass,electronic","Spinnin' Records",0.723,0.57,9,-8.589,0,0.0429,0.00412,0.00183,0.0862,0.575,123.979,4
spotify:track:6G7r3yTCXVl1lXmFSkzEYB,"Pon De Replay","Pon De Replay","Ed Marquis;Emie",2017-04-29,257943,51,false,q8b2bytmwsys1em6fxp6v9b2m,2025-08-19T19:53:31Z,"slap house","Lithuania HQ",0.529,0.717,6,-7.049,0,0.24,0.123,0.000692,0.0363,0.481,103.993,4
